Time,GPS,Longitude,Latitude,Accelerometer,X,Y,Z,2A/SOC/%,2B/Battery Energy/kWh,2E/Total Current/A,2F/Total Voltage/V,2G/Lowest Battery Temp/F,2H/Highest Battery Temp/F,2I/Speed/mph,2J/Motor RPM/rpm,2K/Total Mileage/miles,2L/Range/miles,2M/Left Charge Status/bit,2N/Right Charge Status/bit,2T/WAVE Status/bit,2U/High Voltage/bit,2Z/Motor Voltage/V
2017-06-13 05:22:34,A,12.341417,-343.145957,F ,0.02 ,0.02 ,0.02 ,95.9,207.1,147.2,547.0,66.2,77.0,56.6,0.0,0.0,143.2,10.0,10.0,0.0,1.0,539.0
2017-06-13 05:23:46,A,12.347250,-343.149718,F ,0.02 ,0.02 ,0.02 ,98.6,260.8,2.1,553.0,68.0,77.0,0.0,0.0,0.0,147.6,10.0,10.0,0.0,0.0,4.0
2017-06-13 05:25:34,A,12.337527,-343.145967,F ,0.02 ,0.02 ,0.02 ,93.8,202.6,-104.5,550.0,66.2,77.0,39.8,0.0,0.0,140.2,10.0,10.0,0.0,1.0,544.0
2017-06-13 05:26:46,A,12.347250,-343.149717,F ,0.02 ,0.02 ,0.02 ,98.5,260.6,12.1,552.0,66.2,75.2,0.0,0.0,0.0,147.6,10.0,10.0,0.0,1.0,541.0
2017-06-13 05:27:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 05:28:34,A,12.337433,-343.119138,F ,0.02 ,0.02 ,0.02 ,91.1,196.7,261.2,545.0,66.2,77.0,53.5,0.0,0.0,137.2,10.0,10.0,0.0,1.0,535.0
2017-06-13 05:32:46,A,12.347392,-343.149035,F ,0.02 ,0.02 ,0.02 ,98.0,259.3,-16.8,551.0,66.2,75.2,7.5,0.0,0.0,146.1,10.0,10.0,0.0,1.0,539.0
2017-06-13 05:34:34,A,12.337858,-343.059178,F ,0.02 ,0.02 ,0.02 ,86.1,185.9,-66.6,549.0,66.2,77.0,46.0,0.0,0.0,129.7,10.0,10.0,0.0,1.0,541.0
2017-06-13 05:35:46,A,12.347890,-343.159253,F ,0.02 ,0.02 ,0.02 ,96.6,255.6,-616.0,552.0,66.2,75.2,24.9,0.0,0.0,144.7,10.0,10.0,0.0,1.0,539.0
2017-06-13 05:37:34,A,12.337578,-343.057955,F ,0.02 ,0.02 ,0.02 ,86.0,185.7,6.0,551.0,66.2,77.0,0.0,0.0,0.0,128.3,10.0,10.0,0.0,1.0,543.0
2017-06-13 05:37:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 05:38:46,A,12.346445,-343.164228,F ,0.02 ,0.02 ,0.02 ,93.8,248.1,283.7,546.0,66.2,75.2,51.0,0.0,0.0,140.2,10.0,10.0,0.0,1.0,532.0
2017-06-13 05:40:34,A,12.337578,-343.057955,F ,0.02 ,0.02 ,0.02 ,85.9,185.5,5.5,551.0,66.2,77.0,0.0,0.0,0.0,128.3,10.0,10.0,0.0,1.0,543.0
2017-06-13 05:41:46,A,12.346920,-344.025305,F ,0.02 ,0.02 ,0.02 ,91.6,242.3,350.7,546.0,66.2,75.2,44.2,0.0,0.0,137.2,10.0,10.0,0.0,1.0,533.0
2017-06-13 05:43:34,A,12.336505,-343.064377,F ,0.02 ,0.02 ,0.02 ,84.6,182.7,-244.7,552.0,66.2,77.0,32.3,0.0,0.0,126.8,10.0,10.0,0.0,1.0,547.0
2017-06-13 05:44:46,A,12.347693,-344.034632,F ,0.02 ,0.02 ,0.02 ,90.5,239.4,231.7,547.0,66.2,75.2,30.5,0.0,0.0,135.7,10.0,10.0,0.0,1.0,533.0
2017-06-13 05:46:34,A,12.337825,-343.072498,F ,0.02 ,0.02 ,0.02 ,83.6,180.5,6.1,551.0,66.2,77.0,0.0,0.0,0.0,125.3,10.0,10.0,0.0,1.0,542.0
2017-06-13 05:47:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 05:47:46,A,12.348150,-344.030682,F ,0.02 ,0.02 ,0.02 ,89.8,237.6,-138.5,551.0,66.2,75.2,8.1,0.0,0.0,134.2,10.0,10.0,0.0,1.0,539.0
2017-06-13 05:49:34,A,12.337827,-343.074877,F ,0.02 ,0.02 ,0.02 ,83.1,179.4,326.2,546.0,66.2,77.0,34.2,0.0,0.0,125.3,10.0,10.0,0.0,1.0,535.0
2017-06-13 05:50:46,A,12.348145,-344.019387,F ,0.02 ,0.02 ,0.02 ,87.9,232.5,-320.0,549.0,66.2,75.2,23.6,0.0,0.0,131.2,10.0,10.0,0.0,1.0,539.0
2017-06-13 05:52:34,A,12.340118,-343.080255,F ,0.02 ,0.02 ,0.02 ,81.4,175.8,124.9,547.0,66.2,77.0,51.0,0.0,0.0,122.3,10.0,10.0,0.0,1.0,539.0
2017-06-13 05:53:46,A,12.348133,-344.005893,F ,0.02 ,0.02 ,0.02 ,86.1,227.8,604.4,547.0,66.2,75.2,16.2,0.0,0.0,129.7,10.0,10.0,0.0,1.0,534.0
2017-06-13 05:55:34,A,12.341798,-343.080208,F ,0.02 ,0.02 ,0.02 ,80.4,173.6,6.6,550.0,66.2,77.0,0.0,0.0,0.0,120.8,10.0,10.0,0.0,1.0,542.0
2017-06-13 05:56:46,A,12.348243,-344.000238,F ,0.02 ,0.02 ,0.02 ,85.2,225.4,30.1,550.0,66.2,75.2,0.0,0.0,0.0,128.3,10.0,10.0,0.0,1.0,538.0
2017-06-13 05:57:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 05:58:34,A,12.342247,-343.080150,F ,0.02 ,0.02 ,0.02 ,80.0,172.8,243.9,549.0,66.2,77.0,31.1,0.0,0.0,119.3,10.0,10.0,0.0,1.0,537.0
2017-06-13 05:59:46,A,12.348228,-344.000265,F ,0.02 ,0.02 ,0.02 ,85.0,224.9,122.0,550.0,66.2,75.2,6.2,0.0,0.0,126.8,10.0,10.0,0.0,1.0,535.0
2017-06-13 06:02:46,A,12.348112,-343.156350,F ,0.02 ,0.02 ,0.02 ,82.6,218.5,436.8,545.0,66.2,75.2,43.5,0.0,0.0,123.8,10.0,10.0,0.0,1.0,529.0
2017-06-13 06:04:34,A,12.344243,-343.079652,F ,0.02 ,0.02 ,0.02 ,78.6,169.7,15.4,550.0,66.2,77.0,0.0,0.0,0.0,117.8,10.0,10.0,0.0,1.0,542.0
2017-06-13 06:05:46,A,12.348113,-343.145098,F ,0.02 ,0.02 ,0.02 ,81.4,215.3,269.3,549.0,66.2,75.2,4.4,0.0,0.0,122.3,10.0,10.0,0.0,1.0,538.0
2017-06-13 06:07:34,A,12.345433,-343.089893,F ,0.02 ,0.02 ,0.02 ,77.3,166.9,-163.3,551.0,66.2,77.0,24.9,0.0,0.0,116.3,10.0,10.0,0.0,1.0,544.0
2017-06-13 06:07:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 06:08:46,A,12.348117,-343.119180,F ,0.02 ,0.02 ,0.02 ,76.8,203.2,435.5,545.0,66.2,75.2,48.5,0.0,0.0,114.8,10.0,10.0,0.0,1.0,528.0
2017-06-13 06:10:34,A,12.345395,-343.091332,F ,0.02 ,0.02 ,0.02 ,77.2,166.7,116.1,550.0,66.2,77.0,3.7,0.0,0.0,116.3,10.0,10.0,0.0,1.0,540.0
2017-06-13 06:11:46,A,12.348118,-343.103092,F ,0.02 ,0.02 ,0.02 ,75.9,200.8,11.0,550.0,66.2,75.2,0.0,0.0,0.0,113.3,10.0,10.0,0.0,1.0,538.0
2017-06-13 06:13:34,A,12.347088,-343.094490,F ,0.02 ,0.02 ,0.02 ,75.3,162.6,292.4,545.0,66.2,77.0,48.5,0.0,0.0,113.3,10.0,10.0,0.0,1.0,535.0
2017-06-13 06:14:46,A,12.348118,-343.103095,F ,0.02 ,0.02 ,0.02 ,75.8,200.5,10.3,551.0,66.2,75.2,0.0,0.0,0.0,113.3,10.0,10.0,0.0,1.0,536.0
2017-06-13 06:16:34,A,12.348087,-343.098270,F ,0.02 ,0.02 ,0.02 ,74.0,159.8,107.5,547.0,66.2,77.0,37.3,0.0,0.0,110.4,10.0,10.0,0.0,1.0,538.0
2017-06-13 06:17:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 06:17:46,A,12.346908,-343.094377,F ,0.02 ,0.02 ,0.02 ,73.6,194.7,-155.5,550.0,66.2,75.2,46.7,0.0,0.0,110.4,10.0,10.0,0.0,1.0,540.0
2017-06-13 06:19:34,A,12.348103,-343.115148,F ,0.02 ,0.02 ,0.02 ,73.2,158.1,-65.9,550.0,66.2,77.0,46.0,0.0,0.0,110.4,10.0,10.0,0.0,1.0,542.0
2017-06-13 06:20:46,A,12.345370,-343.091345,F ,0.02 ,0.02 ,0.02 ,72.8,192.6,29.4,550.0,66.2,75.2,0.0,0.0,0.0,108.9,10.0,10.0,0.0,1.0,536.0
2017-06-13 06:22:34,A,12.348095,-343.146950,F ,0.02 ,0.02 ,0.02 ,72.0,155.3,327.4,545.0,66.2,77.0,34.2,0.0,0.0,107.4,10.0,10.0,0.0,1.0,536.0
2017-06-13 06:23:46,A,12.345370,-343.091345,F ,0.02 ,0.02 ,0.02 ,72.7,192.3,11.2,551.0,66.2,75.2,0.0,0.0,0.0,108.9,10.0,10.0,0.0,1.0,538.0
2017-06-13 06:25:34,A,12.348225,-343.166397,F ,0.02 ,0.02 ,0.02 ,71.2,153.7,214.0,548.0,66.2,77.0,14.3,0.0,0.0,107.4,10.0,10.0,0.0,1.0,539.0
2017-06-13 06:26:46,A,12.345370,-343.091345,F ,0.02 ,0.02 ,0.02 ,72.6,192.0,10.7,551.0,66.2,75.2,0.0,0.0,0.0,108.9,10.0,10.0,0.0,1.0,540.0
2017-06-13 06:27:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 06:28:34,A,12.348250,-344.000153,F ,0.02 ,0.02 ,0.02 ,71.7,154.8,-103.0,553.0,66.2,77.0,0.0,0.0,0.0,107.4,10.0,10.0,0.0,1.0,546.0
2017-06-13 06:29:46,A,12.345492,-343.091342,F ,0.02 ,0.02 ,0.02 ,72.3,191.3,132.2,550.0,66.2,75.2,4.4,0.0,0.0,108.9,10.0,10.0,0.0,1.0,538.0
2017-06-13 06:31:34,A,12.348250,-344.000155,F ,0.02 ,0.02 ,0.02 ,73.0,157.6,-103.8,555.0,66.2,77.0,0.0,0.0,0.0,108.9,10.0,10.0,0.0,1.0,547.0
2017-06-13 06:32:46,A,12.345153,-343.079567,F ,0.02 ,0.02 ,0.02 ,70.6,186.8,376.6,549.0,66.2,75.2,9.3,0.0,0.0,105.9,10.0,10.0,0.0,1.0,538.0
2017-06-13 06:34:34,A,12.348250,-344.000155,F ,0.02 ,0.02 ,0.02 ,74.2,160.4,-103.9,555.0,66.2,77.0,0.0,0.0,0.0,111.8,10.0,10.0,0.0,1.0,547.0
2017-06-13 06:35:46,A,12.342600,-343.079900,F ,0.02 ,0.02 ,0.02 ,69.3,183.3,-333.8,553.0,66.2,75.2,12.4,0.0,0.0,104.4,10.0,10.0,0.0,1.0,541.0
2017-06-13 06:37:34,A,12.348110,-344.006842,F ,0.02 ,0.02 ,0.02 ,73.9,159.6,108.7,550.0,66.2,78.8,38.6,0.0,0.0,110.4,10.0,10.0,0.0,1.0,541.0
2017-06-13 06:37:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 06:38:46,A,12.340083,-343.080177,F ,0.02 ,0.02 ,0.02 ,66.8,176.7,-391.1,551.0,66.2,75.2,14.3,0.0,0.0,99.9,10.0,10.0,0.0,1.0,539.0
2017-06-13 06:40:34,A,12.348127,-344.024412,F ,0.02 ,0.02 ,0.02 ,73.8,159.4,6.7,552.0,66.2,78.8,0.0,0.0,0.0,110.4,10.0,10.0,0.0,1.0,544.0
2017-06-13 06:41:46,A,12.337855,-343.079110,F ,0.02 ,0.02 ,0.02 ,64.4,170.4,662.9,545.0,66.2,75.2,28.0,0.0,0.0,96.9,10.0,10.0,0.0,1.0,533.0
2017-06-13 06:43:34,A,12.348123,-344.037178,F ,0.02 ,0.02 ,0.02 ,72.7,157.0,-71.5,552.0,66.2,78.8,7.5,0.0,0.0,108.9,10.0,10.0,0.0,1.0,544.0
2017-06-13 06:44:46,A,12.337852,-343.072123,F ,0.02 ,0.02 ,0.02 ,63.9,169.0,25.9,550.0,66.2,75.2,0.0,0.0,0.0,95.4,10.0,10.0,0.0,1.0,536.0
2017-06-13 06:46:34,A,12.346860,-344.032948,F ,0.02 ,0.02 ,0.02 ,71.3,154.0,-110.8,549.0,66.2,78.8,37.3,0.0,0.0,107.4,10.0,10.0,0.0,1.0,542.0
2017-06-13 06:47:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 06:47:46,A,12.337857,-343.058753,F ,0.02 ,0.02 ,0.02 ,61.4,162.4,-382.9,551.0,66.2,75.2,28.0,0.0,0.0,92.5,10.0,10.0,0.0,1.0,538.0
2017-06-13 06:49:34,A,12.347028,-344.032490,F ,0.02 ,0.02 ,0.02 ,71.1,153.5,6.9,551.0,66.2,78.8,0.0,0.0,0.0,107.4,10.0,10.0,0.0,1.0,543.0
2017-06-13 06:50:46,A,12.337573,-343.057952,F ,0.02 ,0.02 ,0.02 ,61.2,161.9,11.4,551.0,66.2,77.0,0.0,0.0,0.0,92.5,10.0,10.0,0.0,1.0,539.0
2017-06-13 06:52:34,A,12.347028,-344.032488,F ,0.02 ,0.02 ,0.02 ,71.0,153.3,6.5,551.0,66.2,78.8,0.0,0.0,0.0,105.9,10.0,10.0,0.0,1.0,543.0
2017-06-13 06:53:46,A,12.337575,-343.057953,F ,0.02 ,0.02 ,0.02 ,61.1,161.6,11.3,551.0,66.2,77.0,0.0,0.0,0.0,92.5,10.0,10.0,0.0,1.0,539.0
2017-06-13 06:55:34,A,12.347028,-344.032488,F ,0.02 ,0.02 ,0.02 ,71.0,153.3,6.4,551.0,66.2,78.8,0.0,0.0,0.0,105.9,10.0,10.0,0.0,1.0,543.0
2017-06-13 06:56:46,A,12.337575,-343.057957,F ,0.02 ,0.02 ,0.02 ,61.0,161.4,11.3,551.0,66.2,77.0,0.0,0.0,0.0,91.0,10.0,10.0,0.0,1.0,539.0
2017-06-13 06:57:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 06:58:34,A,12.347028,-344.032487,F ,0.02 ,0.02 ,0.02 ,70.9,153.1,6.1,551.0,66.2,78.8,0.0,0.0,0.0,105.9,10.0,10.0,0.0,1.0,543.0
2017-06-13 06:59:46,A,12.337575,-343.057960,F ,0.02 ,0.02 ,0.02 ,60.9,161.1,28.8,551.0,66.2,77.0,0.0,0.0,0.0,91.0,10.0,10.0,0.0,1.0,540.0
2017-06-13 07:01:34,A,12.347028,-344.032488,F ,0.02 ,0.02 ,0.02 ,70.9,153.1,6.1,551.0,66.2,78.8,0.0,0.0,0.0,105.9,10.0,10.0,0.0,1.0,543.0
2017-06-13 07:02:46,A,12.336615,-343.057985,F ,0.02 ,0.02 ,0.02 ,59.4,157.4,-500.6,552.0,66.2,77.0,18.0,0.0,0.0,89.5,10.0,10.0,0.0,1.0,545.0
2017-06-13 07:04:34,A,12.347975,-344.034335,F ,0.02 ,0.02 ,0.02 ,69.9,150.9,215.0,547.0,66.2,78.8,27.4,0.0,0.0,104.4,10.0,10.0,0.0,1.0,537.0
2017-06-13 07:05:46,A,12.336613,-343.065393,F ,0.02 ,0.02 ,0.02 ,58.5,154.7,829.8,545.0,66.2,77.0,23.0,0.0,0.0,88.0,10.0,10.0,0.0,1.0,531.0
2017-06-13 07:07:34,A,12.348148,-344.022330,F ,0.02 ,0.02 ,0.02 ,69.0,149.0,7.4,550.0,66.2,78.8,0.0,0.0,0.0,102.9,10.0,10.0,0.0,1.0,542.0
2017-06-13 07:07:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 07:08:46,A,12.337822,-343.072537,F ,0.02 ,0.02 ,0.02 ,56.9,150.5,12.1,550.0,66.2,77.0,0.0,0.0,0.0,85.0,10.0,10.0,0.0,1.0,536.0
2017-06-13 07:10:34,A,12.348133,-344.008427,F ,0.02 ,0.02 ,0.02 ,67.5,145.8,8.4,549.0,66.2,78.8,0.0,0.0,0.0,101.4,10.0,10.0,0.0,1.0,541.0
2017-06-13 07:11:46,A,12.339462,-343.080240,F ,0.02 ,0.02 ,0.02 ,54.4,143.9,322.8,546.0,66.2,77.0,49.8,0.0,0.0,82.0,10.0,10.0,0.0,1.0,533.0
2017-06-13 07:13:34,A,12.348245,-344.000263,F ,0.02 ,0.02 ,0.02 ,66.4,143.4,8.3,550.0,66.2,78.8,0.0,0.0,0.0,99.9,10.0,10.0,0.0,1.0,541.0
2017-06-13 07:14:46,A,12.340932,-343.080282,F ,0.02 ,0.02 ,0.02 ,53.4,141.2,0.0,550.0,68.0,77.0,1.9,0.0,0.0,80.5,10.0,10.0,0.0,1.0,539.0
2017-06-13 07:16:34,A,12.348245,-344.000263,F ,0.02 ,0.02 ,0.02 ,66.4,143.4,7.4,551.0,66.2,78.8,0.0,0.0,0.0,99.9,10.0,10.0,0.0,1.0,543.0
2017-06-13 07:17:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 07:17:46,A,12.341793,-343.080243,F ,0.02 ,0.02 ,0.02 ,52.3,138.3,15.9,550.0,68.0,77.0,0.0,0.0,0.0,79.0,10.0,10.0,0.0,1.0,538.0
2017-06-13 07:19:34,A,12.348245,-344.000263,F ,0.02 ,0.02 ,0.02 ,66.3,143.2,6.7,551.0,66.2,78.8,0.0,0.0,0.0,99.9,10.0,10.0,0.0,1.0,543.0
2017-06-13 07:20:46,A,12.343157,-343.079722,F ,0.02 ,0.02 ,0.02 ,50.4,133.3,235.3,548.0,68.0,77.0,4.4,0.0,0.0,76.1,10.0,10.0,0.0,1.0,534.0
2017-06-13 07:22:34,A,12.348265,-344.000068,F ,0.02 ,0.02 ,0.02 ,66.0,142.5,43.9,551.0,66.2,78.8,1.9,0.0,0.0,98.4,10.0,10.0,0.0,1.0,541.0
2017-06-13 07:23:46,A,12.344982,-343.079597,F ,0.02 ,0.02 ,0.02 ,48.5,128.3,706.0,545.0,68.0,77.0,15.6,0.0,0.0,73.1,10.0,10.0,0.0,1.0,532.0
2017-06-13 07:25:34,A,12.348118,-343.151898,F ,0.02 ,0.02 ,0.02 ,64.5,139.3,30.6,549.0,66.2,78.8,0.6,0.0,0.0,96.9,10.0,10.0,0.0,1.0,541.0
2017-06-13 07:26:46,A,12.345477,-343.090193,F ,0.02 ,0.02 ,0.02 ,47.2,124.8,-96.3,551.0,68.0,78.8,10.6,0.0,0.0,71.6,10.0,10.0,0.0,1.0,542.0
2017-06-13 07:27:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 07:28:34,A,12.348110,-343.131387,F ,0.02 ,0.02 ,0.02 ,62.4,134.7,18.7,549.0,66.2,78.8,0.0,0.0,0.0,94.0,10.0,10.0,0.0,1.0,540.0
2017-06-13 07:29:46,A,12.345772,-343.094560,F ,0.02 ,0.02 ,0.02 ,46.2,122.2,-614.0,551.0,68.0,78.8,26.1,0.0,0.0,70.1,10.0,10.0,0.0,1.0,540.0
2017-06-13 07:31:34,A,12.348117,-343.107753,F ,0.02 ,0.02 ,0.02 ,60.2,130.0,9.6,548.0,66.2,78.8,0.0,0.0,0.0,91.0,10.0,10.0,0.0,1.0,540.0
2017-06-13 07:32:46,A,12.348072,-343.094605,F ,0.02 ,0.02 ,0.02 ,43.8,115.8,24.0,548.0,68.0,78.8,0.6,0.0,0.0,65.6,10.0,10.0,0.0,1.0,538.0
2017-06-13 07:34:34,A,12.348120,-343.103155,F ,0.02 ,0.02 ,0.02 ,59.7,128.9,8.7,550.0,66.2,78.8,0.0,0.0,0.0,89.5,10.0,10.0,0.0,1.0,541.0
2017-06-13 07:35:46,A,12.348093,-343.102963,F ,0.02 ,0.02 ,0.02 ,43.2,114.3,276.6,549.0,68.0,78.8,4.4,0.0,0.0,65.6,10.0,10.0,0.0,1.0,535.0
2017-06-13 07:37:34,A,12.348055,-343.094428,F ,0.02 ,0.02 ,0.02 ,58.8,127.0,383.5,545.0,66.2,78.8,19.3,0.0,0.0,88.0,10.0,10.0,0.0,1.0,536.0
2017-06-13 07:37:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 07:38:46,A,12.348105,-343.116273,F ,0.02 ,0.02 ,0.02 ,41.4,109.5,-202.0,550.0,68.0,78.8,9.3,0.0,0.0,62.6,10.0,10.0,0.0,1.0,534.0
2017-06-13 07:40:34,A,12.345642,-343.093780,F ,0.02 ,0.02 ,0.02 ,57.4,123.9,368.5,543.0,68.0,78.8,22.4,0.0,0.0,86.5,10.0,10.0,0.0,1.0,535.0
2017-06-13 07:41:46,A,12.348102,-343.141292,F ,0.02 ,0.02 ,0.02 ,38.8,102.6,-478.4,551.0,68.0,78.8,16.8,0.0,0.0,58.2,10.0,10.0,0.0,1.0,538.0
2017-06-13 07:43:34,A,12.345368,-343.091343,F ,0.02 ,0.02 ,0.02 ,57.1,123.3,8.7,549.0,68.0,78.8,0.0,0.0,0.0,86.5,10.0,10.0,0.0,1.0,541.0
2017-06-13 07:44:46,A,12.348098,-343.158237,F ,0.02 ,0.02 ,0.02 ,37.3,98.6,-269.7,548.0,68.0,78.8,39.2,0.0,0.0,56.7,10.0,10.0,0.0,1.0,536.0
2017-06-13 07:46:34,A,12.345368,-343.091345,F ,0.02 ,0.02 ,0.02 ,57.0,123.1,8.5,550.0,68.0,80.6,0.0,0.0,0.0,85.0,10.0,10.0,0.0,1.0,542.0
2017-06-13 07:47:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 07:47:46,A,12.348213,-344.000133,F ,0.02 ,0.02 ,0.02 ,36.8,97.3,111.2,548.0,68.0,78.8,11.8,0.0,0.0,55.2,10.0,10.0,0.0,1.0,533.0
2017-06-13 07:49:34,A,12.345242,-343.084778,F ,0.02 ,0.02 ,0.02 ,55.9,120.7,172.5,544.0,68.0,80.6,39.8,0.0,0.0,83.5,10.0,10.0,0.0,1.0,534.0
2017-06-13 07:50:46,A,12.348252,-344.000157,F ,0.02 ,0.02 ,0.02 ,36.6,96.8,11.4,549.0,68.0,78.8,0.0,0.0,0.0,55.2,10.0,10.0,0.0,1.0,535.0
2017-06-13 07:52:34,A,12.344847,-343.079452,F ,0.02 ,0.02 ,0.02 ,55.2,119.4,237.4,544.0,68.0,80.6,31.7,0.0,0.0,83.5,10.0,10.0,0.0,1.0,535.0
2017-06-13 07:53:46,A,12.348252,-344.000157,F ,0.02 ,0.02 ,0.02 ,36.5,96.5,11.4,550.0,68.0,78.8,0.0,0.0,0.0,55.2,10.0,10.0,0.0,1.0,537.0
2017-06-13 07:56:46,A,12.348162,-344.000917,F ,0.02 ,0.02 ,0.02 ,36.3,96.0,80.8,549.0,68.0,80.6,0.0,0.0,0.0,55.2,10.0,10.0,0.0,1.0,535.0
2017-06-13 07:57:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 07:58:34,A,12.340842,-343.080170,F ,0.02 ,0.02 ,0.02 ,53.4,115.3,409.9,542.0,68.0,80.6,19.3,0.0,0.0,80.5,10.0,10.0,0.0,1.0,532.0
2017-06-13 07:59:46,A,12.348112,-344.008725,F ,0.02 ,0.02 ,0.02 ,35.3,93.4,25.5,549.0,68.0,80.6,0.0,0.0,0.0,53.7,10.0,10.0,0.0,1.0,537.0
2017-06-13 08:01:34,A,12.337847,-343.077000,F ,0.02 ,0.02 ,0.02 ,51.5,111.2,-83.6,547.0,68.0,80.6,8.1,0.0,0.0,77.5,10.0,10.0,0.0,1.0,540.0
2017-06-13 08:02:46,A,12.348127,-344.024342,F ,0.02 ,0.02 ,0.02 ,33.8,89.4,-485.0,547.0,68.0,80.6,33.0,0.0,0.0,50.7,10.0,10.0,0.0,1.0,538.0
2017-06-13 08:04:34,A,12.337852,-343.072160,F ,0.02 ,0.02 ,0.02 ,51.3,110.8,13.4,546.0,68.0,80.6,0.0,0.0,0.0,77.5,10.0,10.0,0.0,1.0,538.0
2017-06-13 08:05:46,A,12.348135,-344.035532,F ,0.02 ,0.02 ,0.02 ,33.2,87.8,383.7,544.0,68.0,80.6,28.0,0.0,0.0,50.7,10.0,10.0,0.0,1.0,532.0
2017-06-13 08:07:34,A,12.337850,-343.066803,F ,0.02 ,0.02 ,0.02 ,50.9,109.9,-96.8,544.0,68.0,80.6,32.3,0.0,0.0,76.1,10.0,10.0,0.0,1.0,538.0
2017-06-13 08:07:38,V,N/A,N/A,F ,0.02 ,0.02 ,0.02 ,98.8,266.7,0.5,626.0,68.0,75.2,0.0,0.0,3973.7,152.2,0.0,0.0,0.0,0.0,0.0
2017-06-13 08:08:46,A,12.347130,-344.037190,F ,0.02 ,0.02 ,0.02 ,32.0,84.6,551.7,543.0,68.0,80.6,18.0,0.0,0.0,47.7,10.0,10.0,0.0,1.0,525.0
2017-06-13 08:10:44,A,12.337733,-343.057970,F ,0.02 ,0.02 ,0.02 ,50.6,109.2,107.4,544.0,68.0,80.6,13.7,0.0,0.0,76.1,10.0,10.0,0.0,1.0,535.0
2017-06-13 08:11:46,A,12.347032,-344.032605,F ,0.02 ,0.02 ,0.02 ,31.0,82.0,27.9,547.0,68.0,80.6,0.0,0.0,0.0,46.2,10.0,10.0,0.0,1.0,532.0
2017-06-13 08:13:34,A,12.337577,-343.057963,F ,0.02 ,0.02 ,0.02 ,50.5,109.0,13.1,545.0,68.0,80.6,0.0,0.0,0.0,76.1,10.0,10.0,0.0,1.0,538.0
